"ID","e1","e2","treatment","nAnimals","social_info","s","period","confidence","social_confidence","confidenceTreatment","uncertainty","confidence_treatments","confidence_self_category","confidence_self_factor","social_confidence_factor","norm1","under","under_factor","copy","stay"
36,24,26,0,44,29,0.4,17,3,8,3,"30%","High",1,"Low","8",0.545454545454545,-1,"underestimate",0,0
36,67,74,0,76,81,0.5,18,2,7,3,"30%","High",1,"Low","7",0.881578947368421,-1,"underestimate",0,0
36,47,48,0,98,57,0.1,19,3,2,1,"30%","Low",1,"Low","2",0.479591836734694,-1,"underestimate",0,0
36,54,55,1,62,65,0.0909090909090909,20,4,8,3,"100%","High",1,"Low","8",0.870967741935484,-1,"underestimate",0,0
37,77,79,1,93,110,0.0606060606060606,1,6,4,1,"100%","Low",2,"Medium","4",0.827956989247312,-1,"underestimate",0,0
37,82,82,0,84,94,0,2,5,5,2,"30%","Medium",2,"Medium","5",0.976190476190476,-1,"underestimate",0,1
37,66,66,1,58,53,0,3,5,8,3,"100%","High",2,"Medium","8",1.13793103448276,1,"overestimate",0,1
37,77,77,1,79,93,0,4,5,4,1,"100%","Low",2,"Medium","4",0.974683544303797,-1,"underestimate",0,1
37,73,73,1,57,58,0,5,5,7,3,"100%","High",2,"Medium","7",1.28070175438596,1,"overestimate",0,1
37,95,95,0,94,78,0,6,5,1,1,"30%","Low",2,"Medium","1",1.01063829787234,1,"overestimate",0,1
37,54,54,1,44,43,0,7,5,9,3,"100%","High",2,"Medium","9",1.22727272727273,1,"overestimate",0,1
37,59,60,0,76,75,0.0625,8,5,6,2,"30%","Medium",2,"Medium","6",0.776315789473684,-1,"underestimate",0,0
37,109,108,0,98,85,0.0416666666666667,9,5,7,3,"30%","High",2,"Medium","7",1.11224489795918,1,"overestimate",0,0
37,76,76,0,62,61,0,10,5,6,2,"30%","Medium",2,"Medium","6",1.2258064516129,1,"overestimate",0,1
37,89,89,0,93,101,0,11,5,9,3,"30%","High",2,"Medium","9",0.956989247311828,-1,"underestimate",0,1
37,70,70,0,84,84,0,12,5,7,3,"30%","High",2,"Medium","7",0.833333333333333,-1,"underestimate",0,1
37,63,63,1,58,52,0,13,5,8,3,"100%","High",2,"Medium","8",1.08620689655172,1,"overestimate",0,1
37,66,66,1,79,79,0,14,5,4,1,"100%","Low",2,"Medium","4",0.835443037974684,-1,"underestimate",0,1
37,71,71,1,57,56,0,15,5,3,1,"100%","Low",2,"Medium","3",1.24561403508772,1,"overestimate",0,1
37,63,68,0,94,76,0.384615384615385,16,5,6,2,"30%","Medium",2,"Medium","6",0.670212765957447,-1,"underestimate",0,0
37,66,67,1,44,52,-0.0714285714285714,17,5,4,1,"100%","Low",2,"Medium","4",1.5,1,"overestimate",0,0
37,71,71,0,76,85,0,18,5,2,1,"30%","Low",2,"Medium","2",0.934210526315789,-1,"underestimate",0,1
37,65,65,0,98,72,0,19,5,8,3,"30%","High",2,"Medium","8",0.663265306122449,-1,"underestimate",0,1
37,78,76,1,62,61,0.117647058823529,20,5,4,1,"100%","Low",2,"Medium","4",1.25806451612903,1,"overestimate",0,0
38,93,90,1,93,75,0.166666666666667,1,7,8,3,"100%","High",3,"High","8",1,0,"correct",0,0
38,68,68,0,84,81,0,2,5,1,1,"30%","Low",2,"Medium","1",0.80952380952381,-1,"underestimate",0,1
38,51,57,1,58,61,0.6,3,6,10,3,"100%","High",2,"Medium","10",0.879310344827586,-1,"underestimate",0,0
38,68,70,0,79,81,0.153846153846154,4,3,3,1,"30%","Low",1,"Low","3",0.860759493670886,-1,"underestimate",0,0
38,55,56,1,57,65,0.1,5,3,7,3,"100%","High",1,"Low","7",0.964912280701754,-1,"underestimate",0,0
38,81,84,0,94,95,0.214285714285714,6,5,7,3,"30%","High",2,"Medium","7",0.861702127659574,-1,"underestimate",0,0
38,25,25,0,44,29,0,7,4,8,3,"30%","High",1,"Low","8",0.568181818181818,-1,"underestimate",0,1
38,47,51,1,76,60,0.307692307692308,8,5,9,3,"100%","High",2,"Medium","9",0.618421052631579,-1,"underestimate",0,0
38,101,96,1,98,80,0.238095238095238,9,3,3,1,"100%","Low",1,"Low","3",1.03061224489796,1,"overestimate",0,0
38,49,50,1,62,58,0.111111111111111,10,6,3,1,"100%","Low",2,"Medium","3",0.790322580645161,-1,"underestimate",0,0
38,38,37,0,93,46,-0.125,11,4,3,1,"30%","Low",1,"Low","3",0.408602150537634,-1,"underestimate",0,0
38,64,68,1,84,76,0.333333333333333,12,3,8,3,"100%","High",1,"Low","8",0.761904761904762,-1,"underestimate",0,0
38,44,47,0,58,53,0.333333333333333,13,6,6,2,"30%","Medium",2,"Medium","6",0.758620689655172,-1,"underestimate",0,0
38,69,69,0,79,80,0,14,3,5,2,"30%","Medium",1,"Low","5",0.873417721518987,-1,"underestimate",0,1
38,28,31,0,57,43,0.2,15,4,6,2,"30%","Medium",1,"Low","6",0.491228070175439,-1,"underestimate",0,0
38,112,111,1,94,90,0.0454545454545455,16,3,9,3,"100%","High",1,"Low","9",1.19148936170213,1,"overestimate",0,0
38,41,43,1,44,49,0.25,17,6,5,2,"100%","Medium",2,"Medium","5",0.931818181818182,-1,"underestimate",0,0
38,60,60,0,76,72,0,18,4,3,1,"30%","Low",1,"Low","3",0.789473684210526,-1,"underestimate",0,1
38,114,107,1,98,90,0.291666666666667,19,2,3,1,"100%","Low",1,"Low","3",1.16326530612245,1,"overestimate",0,0
38,33,33,0,62,40,0,20,5,4,1,"30%","Low",2,"Medium","4",0.532258064516129,-1,"underestimate",0,1
39,61,65,1,93,75,0.285714285714286,1,7,6,2,"100%","Medium",3,"High","6",0.655913978494624,-1,"underestimate",0,0
39,35,31,0,84,41,-0.666666666666667,2,8,6,2,"30%","Medium",3,"High","6",0.416666666666667,-1,"underestimate",0,0
39,28,26,0,58,37,-0.222222222222222,3,9,10,3,"30%","High",3,"High","10",0.482758620689655,-1,"underestimate",0,0
39,26,18,0,79,18,1,4,10,1,1,"30%","Low",3,"High","1",0.329113924050633,-1,"underestimate",1,0
39,20,20,0,57,38,0,5,10,3,1,"30%","Low",3,"High","3",0.350877192982456,-1,"underestimate",0,1
39,81,77,1,94,95,-0.285714285714286,6,6,7,3,"100%","High",2,"Medium","7",0.861702127659574,-1,"underestimate",0,0
39,20,20,0,44,32,0,7,10,6,2,"30%","Medium",3,"High","6",0.454545454545455,-1,"underestimate",0,1
39,76,68,1,76,60,0.5,8,8,9,3,"100%","High",3,"High","9",1,0,"correct",0,0
39,33,35,0,98,44,0.181818181818182,9,8,9,3,"30%","High",3,"High","9",0.336734693877551,-1,"underestimate",0,0
39,63,61,1,62,53,0.2,10,7,7,3,"100%","High",3,"High","7",1.01612903225806,1,"overestimate",0,0
39,44,48,0,93,57,0.307692307692308,11,8,2,1,"30%","Low",3,"High","2",0.473118279569892,-1,"underestimate",0,0
39,72,67,1,84,86,-0.357142857142857,12,6,1,1,"100%","Low",2,"Medium","1",0.857142857142857,-1,"underestimate",0,0
39,52,55,0,58,62,0.3,13,6,8,3,"30%","High",2,"Medium","8",0.896551724137931,-1,"underestimate",0,0
39,33,45,1,79,54,0.571428571428571,14,6,1,1,"100%","Low",2,"Medium","1",0.417721518987342,-1,"underestimate",0,0
39,27,27,0,57,38,0,15,9,3,1,"30%","Low",3,"High","3",0.473684210526316,-1,"underestimate",0,1
39,82,86,1,94,92,0.4,16,7,6,2,"100%","Medium",3,"High","6",0.872340425531915,-1,"underestimate",0,0
39,21,21,0,44,27,0,17,9,1,1,"30%","Low",3,"High","1",0.477272727272727,-1,"underestimate",0,1
39,63,60,1,76,76,-0.230769230769231,18,6,8,3,"100%","High",2,"Medium","8",0.828947368421053,-1,"underestimate",0,0
39,73,78,1,98,85,0.416666666666667,19,6,7,3,"100%","High",2,"Medium","7",0.744897959183674,-1,"underestimate",0,0
39,68,61,1,62,55,0.538461538461538,20,6,3,1,"100%","Low",2,"Medium","3",1.09677419354839,1,"overestimate",0,0
40,52,52,1,93,64,0,1,7,7,3,"100%","High",3,"High","7",0.559139784946237,-1,"underestimate",0,1
40,85,85,0,84,68,0,2,6,7,3,"30%","High",2,"Medium","7",1.01190476190476,1,"overestimate",0,1
40,49,50,0,58,58,0.111111111111111,3,8,7,3,"30%","High",3,"High","7",0.844827586206897,-1,"underestimate",0,0
40,54,54,1,79,65,0,4,9,2,1,"100%","Low",3,"High","2",0.683544303797468,-1,"underestimate",0,1
40,41,41,1,57,49,0,5,9,4,1,"100%","Low",3,"High","4",0.719298245614035,-1,"underestimate",0,1
40,62,62,0,94,74,0,6,6,5,2,"30%","Medium",2,"Medium","5",0.659574468085106,-1,"underestimate",0,1
40,32,32,0,44,39,0,7,7,6,2,"30%","Medium",3,"High","6",0.727272727272727,-1,"underestimate",0,1
40,49,53,1,76,60,0.363636363636364,8,8,9,3,"100%","High",3,"High","9",0.644736842105263,-1,"underestimate",0,0
40,77,76,1,98,93,-0.0625,9,4,5,2,"100%","Medium",1,"Low","5",0.785714285714286,-1,"underestimate",0,0
40,49,49,0,62,58,0,10,5,3,1,"30%","Low",2,"Medium","3",0.790322580645161,-1,"underestimate",0,1
40,53,53,1,93,64,0,11,7,7,3,"100%","High",3,"High","7",0.56989247311828,-1,"underestimate",0,1
40,62,62,0,84,75,0,12,8,2,1,"30%","Low",3,"High","2",0.738095238095238,-1,"underestimate",0,1
40,45,45,1,58,55,0,13,9,4,1,"100%","Low",3,"High","4",0.775862068965517,-1,"underestimate",0,1
40,59,59,1,79,71,0,14,7,3,1,"100%","Low",3,"High","3",0.746835443037975,-1,"underestimate",0,1
40,38,43,1,57,47,0.555555555555556,15,5,8,3,"100%","High",2,"Medium","8",0.666666666666667,-1,"underestimate",0,0
40,66,69,1,94,82,0.1875,16,7,7,3,"100%","High",3,"High","7",0.702127659574468,-1,"underestimate",0,0
40,34,34,0,44,41,0,17,6,6,2,"30%","Medium",2,"Medium","6",0.772727272727273,-1,"underestimate",0,1
40,43,45,0,76,51,0.25,18,4,8,3,"30%","High",1,"Low","8",0.565789473684211,-1,"underestimate",0,0
40,71,71,0,98,85,0,19,5,2,1,"30%","Low",2,"Medium","2",0.724489795918367,-1,"underestimate",0,1
40,40,39,0,62,48,-0.125,20,5,1,1,"30%","Low",2,"Medium","1",0.645161290322581,-1,"underestimate",0,0
41,61,67,1,93,67,1,1,6,3,1,"100%","Low",2,"Medium","3",0.655913978494624,-1,"underestimate",1,0
41,39,46,0,84,47,0.875,2,8,9,3,"30%","High",3,"High","9",0.464285714285714,-1,"underestimate",0,0
41,67,67,1,58,53,0,3,9,6,2,"100%","Medium",3,"High","6",1.1551724137931,1,"overestimate",0,1
41,60,73,1,79,73,1,4,8,5,2,"100%","Medium",3,"High","5",0.759493670886076,-1,"underestimate",1,0
41,44,55,1,57,55,1,5,8,7,3,"100%","High",3,"High","7",0.771929824561403,-1,"underestimate",1,0
41,54,69,0,94,68,1.07142857142857,6,7,9,3,"30%","High",3,"High","9",0.574468085106383,-1,"underestimate",0,0
41,53,54,1,44,42,-0.0909090909090909,7,8,4,1,"100%","Low",3,"High","4",1.20454545454545,1,"overestimate",0,0
41,52,62,1,76,62,1,8,8,7,3,"100%","High",3,"High","7",0.684210526315789,-1,"underestimate",1,0
41,43,53,0,98,53,1,9,9,4,1,"30%","Low",3,"High","4",0.438775510204082,-1,"underestimate",1,0
41,63,63,0,62,53,0,10,7,7,3,"30%","High",3,"High","7",1.01612903225806,1,"overestimate",0,1
41,46,57,0,93,57,1,11,7,2,1,"30%","Low",3,"High","2",0.494623655913978,-1,"underestimate",1,0
41,56,67,1,84,67,1,12,9,4,1,"100%","Low",3,"High","4",0.666666666666667,-1,"underestimate",1,0
41,71,71,1,58,56,0,13,10,6,2,"100%","Medium",3,"High","6",1.22413793103448,1,"overestimate",0,1
41,67,83,0,79,81,1.14285714285714,14,9,3,1,"30%","Low",3,"High","3",0.848101265822785,-1,"underestimate",0,0
41,61,61,1,57,49,0,15,10,4,1,"100%","Low",3,"High","4",1.07017543859649,1,"overestimate",0,1
41,64,76,0,94,75,1.09090909090909,16,9,7,3,"30%","High",3,"High","7",0.680851063829787,-1,"underestimate",0,0
41,73,72,0,44,56,0.0588235294117647,17,10,5,2,"30%","Medium",3,"High","5",1.65909090909091,1,"overestimate",0,0
41,131,132,0,76,113,-0.0555555555555556,18,10,8,3,"30%","High",3,"High","8",1.72368421052632,1,"overestimate",0,0
41,110,110,0,98,87,0,19,8,4,1,"30%","Low",3,"High","4",1.12244897959184,1,"overestimate",0,1
41,95,94,1,62,77,0.0555555555555556,20,10,8,3,"100%","High",3,"High","8",1.53225806451613,1,"overestimate",0,0
42,45,45,1,93,57,0,1,4,2,1,"100%","Low",1,"Low","2",0.483870967741935,-1,"underestimate",0,1
42,30,30,0,84,46,0,2,5,2,1,"30%","Low",2,"Medium","2",0.357142857142857,-1,"underestimate",0,1
42,40,42,1,58,47,0.285714285714286,3,5,8,3,"100%","High",2,"Medium","8",0.689655172413793,-1,"underestimate",0,0
42,60,65,1,79,74,0.357142857142857,4,6,7,3,"100%","High",2,"Medium","7",0.759493670886076,-1,"underestimate",0,0
42,55,56,1,57,67,0.0833333333333333,5,3,5,2,"100%","Medium",1,"Low","5",0.964912280701754,-1,"underestimate",0,0
42,60,61,0,94,72,0.0833333333333333,6,5,8,3,"30%","High",2,"Medium","8",0.638297872340426,-1,"underestimate",0,0
42,34,34,0,44,40,0,7,3,1,1,"30%","Low",1,"Low","1",0.772727272727273,-1,"underestimate",0,1
42,52,54,1,76,62,0.2,8,4,7,3,"100%","High",1,"Low","7",0.684210526315789,-1,"underestimate",0,0
42,66,67,0,98,80,0.0714285714285714,9,2,3,1,"30%","Low",1,"Low","3",0.673469387755102,-1,"underestimate",0,0
42,50,50,1,62,61,0,10,3,4,1,"100%","Low",1,"Low","4",0.806451612903226,-1,"underestimate",0,1
42,55,60,0,93,65,0.5,11,2,9,3,"30%","High",1,"Low","9",0.591397849462366,-1,"underestimate",0,0
42,71,72,1,84,86,0.0666666666666667,12,5,1,1,"100%","Low",2,"Medium","1",0.845238095238095,-1,"underestimate",0,0
42,60,55,1,58,47,0.384615384615385,13,4,8,3,"100%","High",1,"Low","8",1.03448275862069,1,"overestimate",0,0
42,73,74,1,79,95,0.0454545454545455,14,3,5,2,"100%","Medium",1,"Low","5",0.924050632911392,-1,"underestimate",0,0
42,34,34,0,57,41,0,15,4,3,1,"30%","Low",1,"Low","3",0.596491228070175,-1,"underestimate",0,1
42,51,54,1,94,57,0.5,16,3,8,3,"100%","High",1,"Low","8",0.542553191489362,-1,"underestimate",0,0
42,47,44,0,44,40,0.428571428571429,17,2,10,3,"30%","High",1,"Low","10",1.06818181818182,1,"overestimate",0,0
42,47,48,0,76,55,0.125,18,3,5,2,"30%","Medium",1,"Low","5",0.618421052631579,-1,"underestimate",0,0
42,50,50,0,98,61,0,19,2,1,1,"30%","Low",1,"Low","1",0.510204081632653,-1,"underestimate",0,1
42,38,38,0,62,42,0,20,3,6,2,"30%","Medium",1,"Low","6",0.612903225806452,-1,"underestimate",0,1
43,70,68,1,93,67,0.666666666666667,1,4,3,1,"100%","Low",1,"Low","3",0.752688172043011,-1,"underestimate",0,0
43,100,90,0,84,81,0.526315789473684,2,3,1,1,"30%","Low",1,"Low","1",1.19047619047619,1,"overestimate",0,0
43,60,50,1,58,47,0.769230769230769,3,4,8,3,"100%","High",1,"Low","8",1.03448275862069,1,"overestimate",0,0
43,90,80,0,79,72,0.555555555555556,4,4,1,1,"30%","Low",1,"Low","1",1.13924050632911,1,"overestimate",0,0
43,55,65,1,57,65,1,5,4,7,3,"100%","High",1,"Low","7",0.964912280701754,-1,"underestimate",1,0
43,80,85,0,94,90,0.5,6,4,3,1,"30%","Low",1,"Low","3",0.851063829787234,-1,"underestimate",0,0
43,50,40,0,44,40,1,7,3,10,3,"30%","High",1,"Low","10",1.13636363636364,1,"overestimate",1,0
43,90,80,1,76,72,0.555555555555556,8,2,3,1,"100%","Low",1,"Low","3",1.18421052631579,1,"overestimate",0,0
43,100,90,0,98,78,0.454545454545455,9,4,5,2,"30%","Medium",1,"Low","5",1.02040816326531,1,"overestimate",0,0
43,56,67,0,62,67,1,10,3,10,3,"30%","High",1,"Low","10",0.903225806451613,-1,"underestimate",1,0
43,61,63,0,93,67,0.333333333333333,11,3,3,1,"30%","Low",1,"Low","3",0.655913978494624,-1,"underestimate",0,0
43,70,78,0,84,84,0.571428571428571,12,2,4,1,"30%","Low",1,"Low","4",0.833333333333333,-1,"underestimate",0,0
43,67,60,0,58,53,0.5,13,3,8,3,"30%","High",1,"Low","8",1.1551724137931,1,"overestimate",0,0
43,80,73,1,79,65,0.466666666666667,14,3,6,2,"100%","Medium",1,"Low","6",1.0126582278481,1,"overestimate",0,0
43,42,50,1,57,50,1,15,4,9,3,"100%","High",1,"Low","9",0.736842105263158,-1,"underestimate",1,0
43,71,78,1,94,85,0.5,16,2,2,1,"100%","Low",1,"Low","2",0.75531914893617,-1,"underestimate",0,0
43,39,43,1,44,45,0.666666666666667,17,3,6,2,"100%","Medium",1,"Low","6",0.886363636363636,-1,"underestimate",0,0
43,52,57,0,76,62,0.5,18,2,7,3,"30%","High",1,"Low","7",0.684210526315789,-1,"underestimate",0,0
43,71,82,1,98,85,0.785714285714286,19,3,7,3,"100%","High",1,"Low","7",0.724489795918367,-1,"underestimate",0,0
43,52,59,1,62,61,0.777777777777778,20,2,6,2,"100%","Medium",1,"Low","6",0.838709677419355,-1,"underestimate",0,0
44,80,83,1,93,94,0.214285714285714,1,5,6,2,"100%","Medium",2,"Medium","6",0.860215053763441,-1,"underestimate",0,0
44,87,84,0,84,70,0.176470588235294,2,7,9,3,"30%","High",3,"High","9",1.03571428571429,1,"overestimate",0,0
44,90,87,1,58,71,0.157894736842105,3,8,1,1,"100%","Low",3,"High","1",1.55172413793103,1,"overestimate",0,0
44,41,47,0,79,54,0.461538461538462,4,8,1,1,"30%","Low",3,"High","1",0.518987341772152,-1,"underestimate",0,0
44,98,93,0,57,79,0.263157894736842,5,8,10,3,"30%","High",3,"High","10",1.71929824561404,1,"overestimate",0,0
44,90,97,1,94,103,0.538461538461538,6,7,1,1,"100%","Low",3,"High","1",0.957446808510638,-1,"underestimate",0,0
44,84,77,0,44,72,0.583333333333333,7,8,1,1,"30%","Low",3,"High","1",1.90909090909091,1,"overestimate",0,0
44,91,85,1,76,72,0.315789473684211,8,8,7,3,"100%","High",3,"High","7",1.19736842105263,1,"overestimate",0,0
44,96,108,1,98,119,0.521739130434783,9,9,9,3,"100%","High",3,"High","9",0.979591836734694,-1,"underestimate",0,0
44,81,72,0,62,61,0.45,10,8,6,2,"30%","Medium",3,"High","6",1.30645161290323,1,"overestimate",0,0
44,83,91,0,93,100,0.470588235294118,11,7,10,3,"30%","High",3,"High","10",0.89247311827957,-1,"underestimate",0,0
44,91,84,1,84,75,0.4375,12,9,7,3,"100%","High",3,"High","7",1.08333333333333,1,"overestimate",0,0
44,102,94,1,58,87,0.533333333333333,13,8,3,1,"100%","Low",3,"High","3",1.75862068965517,1,"overestimate",0,0
44,106,94,1,79,85,0.571428571428571,14,8,9,3,"100%","High",3,"High","9",1.34177215189873,1,"overestimate",0,0
44,93,87,0,57,74,0.315789473684211,15,8,5,2,"30%","Medium",3,"High","5",1.63157894736842,1,"overestimate",0,0
44,91,95,1,94,103,0.333333333333333,16,8,7,3,"100%","High",3,"High","7",0.968085106382979,-1,"underestimate",0,0
44,95,86,0,44,72,0.391304347826087,17,8,1,1,"30%","Low",3,"High","1",2.15909090909091,1,"overestimate",0,0
44,90,86,0,76,75,0.266666666666667,18,8,6,2,"30%","Medium",3,"High","6",1.18421052631579,1,"overestimate",0,0
44,98,93,0,98,78,0.25,19,8,1,1,"30%","Low",3,"High","1",1,0,"correct",0,0
44,92,87,1,62,73,0.263157894736842,20,6,1,1,"100%","Low",2,"Medium","1",1.48387096774194,1,"overestimate",0,0
45,66,78,1,93,78,1,1,9,6,2,"100%","Medium",3,"High","6",0.709677419354839,-1,"underestimate",1,0
45,62,75,0,84,75,1,2,7,7,3,"30%","High",3,"High","7",0.738095238095238,-1,"underestimate",1,0
45,55,66,1,58,66,1,3,8,3,1,"100%","Low",3,"High","3",0.948275862068966,-1,"underestimate",1,0
45,74,86,1,79,86,1,4,8,2,1,"100%","Low",3,"High","2",0.936708860759494,-1,"underestimate",1,0
45,22,30,0,57,30,1,5,7,7,3,"30%","High",3,"High","7",0.385964912280702,-1,"underestimate",1,0
45,67,82,1,94,82,1,6,7,7,3,"100%","High",3,"High","7",0.712765957446808,-1,"underestimate",1,0
45,17,27,0,44,27,1,7,7,1,1,"30%","Low",3,"High","1",0.386363636363636,-1,"underestimate",1,0
45,83,65,1,76,65,1,8,9,7,3,"100%","High",3,"High","7",1.09210526315789,1,"overestimate",1,0
45,86,102,1,98,102,1,9,8,1,1,"100%","Low",3,"High","1",0.877551020408163,-1,"underestimate",1,0
45,83,66,1,62,66,1,10,7,1,1,"100%","Low",3,"High","1",1.33870967741935,1,"overestimate",1,0
45,76,91,1,93,91,1,11,6,8,3,"100%","High",2,"Medium","8",0.817204301075269,-1,"underestimate",1,0
45,77,94,1,84,94,1,12,8,5,2,"100%","Medium",3,"High","5",0.916666666666667,-1,"underestimate",1,0
45,69,53,0,58,53,1,13,8,8,3,"30%","High",3,"High","8",1.18965517241379,1,"overestimate",1,0
45,69,81,0,79,81,1,14,8,3,1,"30%","Low",3,"High","3",0.873417721518987,-1,"underestimate",1,0
45,64,51,0,57,51,1,15,6,1,1,"30%","Low",2,"Medium","1",1.12280701754386,1,"overestimate",1,0
45,62,73,0,94,73,1,16,7,3,1,"30%","Low",3,"High","3",0.659574468085106,-1,"underestimate",1,0
45,76,62,1,44,62,1,17,8,9,3,"100%","High",3,"High","9",1.72727272727273,1,"overestimate",1,0
45,74,92,0,76,92,1,18,7,9,3,"30%","High",3,"High","9",0.973684210526316,-1,"underestimate",1,0
45,81,98,0,98,98,1,19,7,6,2,"30%","Medium",3,"High","6",0.826530612244898,-1,"underestimate",1,0
45,65,50,0,62,50,1,20,8,6,2,"30%","Medium",3,"High","6",1.04838709677419,1,"overestimate",1,0
46,78,87,1,93,94,0.5625,1,6,7,3,"100%","High",2,"Medium","7",0.838709677419355,-1,"underestimate",0,0
46,59,54,0,84,70,-0.454545454545455,2,7,3,1,"30%","Low",3,"High","3",0.702380952380952,-1,"underestimate",0,0
46,20,24,0,58,40,0.2,3,7,6,2,"30%","Medium",3,"High","6",0.344827586206897,-1,"underestimate",0,0
46,33,36,0,79,41,0.375,4,8,9,3,"30%","High",3,"High","9",0.417721518987342,-1,"underestimate",0,0
46,55,59,1,57,66,0.363636363636364,5,7,1,1,"100%","Low",3,"High","1",0.964912280701754,-1,"underestimate",0,0
46,104,101,1,94,85,0.157894736842105,6,8,2,1,"100%","Low",3,"High","2",1.1063829787234,1,"overestimate",0,0
46,53,51,1,44,43,0.2,7,6,9,3,"100%","High",2,"Medium","9",1.20454545454545,1,"overestimate",0,0
46,36,37,0,76,40,0.25,8,6,10,3,"30%","High",2,"Medium","10",0.473684210526316,-1,"underestimate",0,0
46,107,101,1,98,93,0.428571428571429,9,8,5,2,"100%","Medium",3,"High","5",1.09183673469388,1,"overestimate",0,0
46,76,69,1,62,61,0.466666666666667,10,7,6,2,"100%","Medium",3,"High","6",1.2258064516129,1,"overestimate",0,0
46,54,57,0,93,67,0.230769230769231,11,6,3,1,"30%","Low",2,"Medium","3",0.580645161290323,-1,"underestimate",0,0
46,39,41,1,84,46,0.285714285714286,12,5,2,1,"100%","Low",2,"Medium","2",0.464285714285714,-1,"underestimate",0,0
46,38,41,0,58,45,0.428571428571429,13,8,4,1,"30%","Low",3,"High","4",0.655172413793103,-1,"underestimate",0,0
46,93,82,1,79,74,0.578947368421053,14,7,7,3,"100%","High",3,"High","7",1.17721518987342,1,"overestimate",0,0
46,35,38,0,57,42,0.428571428571429,15,7,7,3,"30%","High",3,"High","7",0.614035087719298,-1,"underestimate",0,0
46,40,44,0,94,48,0.5,16,7,4,1,"30%","Low",3,"High","4",0.425531914893617,-1,"underestimate",0,0
46,10,9,0,44,12,-0.5,17,8,10,3,"30%","High",3,"High","10",0.227272727272727,-1,"underestimate",0,0
46,39,42,0,76,47,0.375,18,8,5,2,"30%","Medium",3,"High","5",0.513157894736842,-1,"underestimate",0,0
46,101,91,1,98,80,0.476190476190476,19,8,3,1,"100%","Low",3,"High","3",1.03061224489796,1,"overestimate",0,0
46,66,58,1,62,53,0.615384615384615,20,6,7,3,"100%","High",2,"Medium","7",1.06451612903226,1,"overestimate",0,0
47,89,101,1,93,101,1,1,9,5,2,"100%","Medium",3,"High","5",0.956989247311828,-1,"underestimate",1,0
47,88,70,0,84,70,1,2,9,9,3,"30%","High",3,"High","9",1.04761904761905,1,"overestimate",1,0
47,88,69,1,58,69,1,3,8,5,2,"100%","Medium",3,"High","5",1.51724137931034,1,"overestimate",1,0
47,91,81,1,79,73,0.555555555555556,4,8,4,1,"100%","Low",3,"High","4",1.15189873417722,1,"overestimate",0,0
47,57,50,1,57,47,0.7,5,9,8,3,"100%","High",3,"High","8",1,0,"correct",0,0
47,62,70,1,94,73,0.727272727272727,6,8,3,1,"100%","Low",3,"High","3",0.659574468085106,-1,"underestimate",0,0
47,34,37,0,44,41,0.428571428571429,7,9,8,3,"30%","High",3,"High","8",0.772727272727273,-1,"underestimate",0,0
47,59,65,0,76,70,0.545454545454545,8,7,3,1,"30%","Low",3,"High","3",0.776315789473684,-1,"underestimate",0,0
